outlink_url,article_url,author_url,outlink,author
https://twitter.com/charlescwcooke/status/948196733280022528?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Fwww.independent.co.uk%2Fnews%2Fworld%2Famericas%2Fus-politics%2Ftrump-plane-safety-tweet-credit-us-president-mocked-crashes-a8138511.html,https://www.nytimes.com/2018/01/03/opinion/trump-korea-button-nuclear.html,https://www.nytimes.com/column/gail-collins,twitter.com,gail-collins
https://www.nytimes.com/2018/01/03/world/asia/nuclear-button-trump-north-korea.html,https://www.nytimes.com/2018/01/03/opinion/trump-korea-button-nuclear.html,https://www.nytimes.com/column/gail-collins,nytimes.com,gail-collins
https://www.thecut.com/2017/12/kim-jong-un-mt-paektu-shoes.html,https://www.nytimes.com/2018/01/03/opinion/trump-korea-button-nuclear.html,https://www.nytimes.com/column/gail-collins,thecut.com,gail-collins
https://www.washingtonpost.com/news/worldviews/wp/2017/12/11/can-kim-jong-un-control-the-weather-north-koreas-state-run-media-says-so/?utm_term=.894867976c07,https://www.nytimes.com/2018/01/03/opinion/trump-korea-button-nuclear.html,https://www.nytimes.com/column/gail-collins,washingtonpost.com,gail-collins
https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,https://www.nytimes.com/2017/12/13/opinion/donald-trump-women.html,https://www.nytimes.com/column/gail-collins,monmouth.edu,gail-collins
https://www.theatlantic.com/politics/archive/2017/12/what-about-the-19-women-who-accused-trump/547724/,https://www.nytimes.com/2017/12/11/opinion/roy-moore-alabama-election.html,https://www.nytimes.com/column/gail-collins,theatlantic.com,gail-collins
https://harpers.org/archive/1964/11/the-paranoid-style-in-american-politics/?single=1,https://www.nytimes.com/2018/01/26/opinion/republicans-paranoia-mueller-trump.html,https://www.nytimes.com/column/bret-stephens,harpers.org,bret-stephens
https://www.cnn.com/2018/01/25/politics/ron-johnson-secret-society-texts/index.html,https://www.nytimes.com/2018/01/26/opinion/republicans-paranoia-mueller-trump.html,https://www.nytimes.com/column/bret-stephens,cnn.com,bret-stephens
https://www.nytimes.com/2018/01/22/business/davos-snow.html,https://www.nytimes.com/2018/01/24/opinion/davos-trump-america-first.html,https://www.nytimes.com/column/bret-stephens,nytimes.com,bret-stephens
https://www.reuters.com/article/us-davos-meeting-china/in-davos-xi-makes-case-for-chinese-leadership-role-idUSKBN15118V,https://www.nytimes.com/2018/01/24/opinion/davos-trump-america-first.html,https://www.nytimes.com/column/bret-stephens,reuters.com,bret-stephens
https://www.nytimes.com/2017/12/22/opinion/republican-tax-bill-hysteria.html,https://www.nytimes.com/2018/01/19/opinion/clueless-versus-trump.html,https://www.nytimes.com/column/bret-stephens,nytimes.com,bret-stephens
https://www.cnbc.com/2017/04/28/companies-are-holding-trillions-in-cash-overseas.html,https://www.nytimes.com/2018/01/19/opinion/clueless-versus-trump.html,https://www.nytimes.com/column/bret-stephens,cnbc.com,bret-stephens
http://www.independent.co.uk/voices/donald-trump-president-elections-hillary-clinton-voting-results-financial-markets-dollar-mexican-a7406461.html,https://www.nytimes.com/2018/01/19/opinion/clueless-versus-trump.html,https://www.nytimes.com/column/bret-stephens,independent.co.uk,bret-stephens
https://www.newyorker.com/news/john-cassidy/obamas-economic-record-an-assessment,https://www.nytimes.com/2018/01/19/opinion/clueless-versus-trump.html,https://www.nytimes.com/column/bret-stephens,newyorker.com,bret-stephens
https://blogs.wsj.com/economics/2016/07/29/seven-years-later-recovery-remains-the-weakest-of-the-post-world-war-ii-era/,https://www.nytimes.com/2018/01/19/opinion/clueless-versus-trump.html,https://www.nytimes.com/column/bret-stephens,blogs.wsj.com,bret-stephens
https://www.economist.com/news/business/21730170-donald-trump-has-blocked-new-regulations-ease-repealing-old-ones-will-be-harder,https://www.nytimes.com/2018/01/19/opinion/clueless-versus-trump.html,https://www.nytimes.com/column/bret-stephens,economist.com,bret-stephens
